MovieID,Title,Genres,Original Title,Year
1932,The great ziegfeld,Musical,,1936
1933,The life of émile zola,Drama,,1937
1934,You Can't Take It With You,Comedy,,1938
1935,How Green Was My Valley,Drama,,1941
1936,Mrs. Miniver,Drama|War,,1942
1937,Going My Way,Comedy,,1944
1938,The lost weekend,Drama,,1945
1939,The best years of our lives,Drama|War,,1946
1940,Gentleman's Agreement,Drama,,1947
1941,Hamlet,Drama,,1948
1942,All the King's Men,Drama,,1949
1943,The greatest show on earth,Drama,,1952
1944,From Here to Eternity,Drama|Romance|War,,1953
1945,On the Waterfront,Crime|Drama,,1954
1946,Marty,Drama|Romance,,1955
1947,West Side Story,Musical|Romance,,1961
1948,Tom Jones,Comedy,,1963
1949,A man for all seasons,Drama,,1966
1950,In the Heat of the Night,Drama|Mystery,,1967
1951,Oliver!,Musical,,1968
1952,Midnight Cowboy,Drama,,1969
1953,The french connection,Action|Crime|Drama|Thriller,,1971
1954,Rocky,Action|Drama,,1976
1955,Kramer Vs. Kramer,Drama,,1979
1956,Ordinary People,Drama,,1980
1957,Chariots of Fire,Drama,,1981
1958,Terms of Endearment,Comedy|Drama,,1983
1959,Out of Africa,Drama|Romance,,1985
1960,The last emperor,Drama|War,,1987
1961,Rain Man,Drama,,1988
1962,Driving Miss Daisy,Drama,,1989
1963,Take the Money and Run,Comedy,,1969
1964,Klute,Drama|Mystery,,1971
1965,Repo Man,Comedy|Sci-Fi,,1984
1966,Metropolitan,Comedy,,1990
1967,Labyrinth,Adventure|Children's|Fantasy,,1986
1968,The breakfast club,Comedy|Drama,,1985
1969,A nightmare on elm street part 2: freddy's revenge,Horror,,1985
1970,A nightmare on elm street 3: dream warriors,Horror,,1987
1971,A nightmare on elm street 4: the dream master,Horror,,1988
1972,A nightmare on elm street 5: the dream child,Horror,,1989
1973,Freddy's Dead: The Final Nightmare,Horror,,1991
1974,Friday the 13th,Horror,,1980
1975,Friday the 13th Part 2,Horror,,1981
1976,Friday the 13th Part 3: 3D,Horror,,1982
1977,Friday the 13th: The Final Chapter,Horror,,1984
1978,Friday the 13th Part V: A New Beginning,Horror,,1985
1979,Friday the 13th Part VI: Jason Lives,Horror,,1986
1980,Friday the 13th Part VII: The New Blood,Horror,,1988
1981,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,,1989
1982,Halloween,Horror,,1978
1983,Halloween II,Horror,,1981
1984,Halloween III: Season of the Witch,Horror,,1983
1985,Halloween 4: The Return of Michael Myers,Horror,,1988
1986,Halloween 5: The Revenge of Michael Myers,Horror,,1989
1987,Prom Night,Horror,,1980
1988,Hello Mary Lou: Prom Night II,Horror,,1987
1989,Prom Night III: The Last Kiss,Horror,,1989
1990,Prom Night IV: Deliver Us From Evil,Horror,,1992
1991,Child's Play,Horror,,1988
1992,Child's Play 2,Horror,,1990
1993,Child's Play 3,Horror,,1992
1994,Poltergeist,Horror|Thriller,,1982
1995,Poltergeist II: The Other Side,Horror|Thriller,,1986
1996,Poltergeist III,Horror|Thriller,,1988
1997,The exorcist,Horror,,1973
1998,Exorcist II: The Heretic,Horror,,1977
1999,The exorcist iii,Horror,,1990
2000,Lethal Weapon,Action|Comedy|Crime|Drama,,1987
2001,Lethal Weapon 2,Action|Comedy|Crime|Drama,,1989
2002,Lethal Weapon 3,Action|Comedy|Crime|Drama,,1992
2003,Gremlins,Comedy|Horror,,1984
2004,Gremlins 2: The New Batch,Comedy|Horror,,1990
2005,The goonies,Adventure|Children's|Fantasy,,1985
2006,The mask of zorro,Action|Adventure|Romance,,1998
2007,Polish Wedding,Comedy,,1998
2008,This WorldThen the Fireworks,Crime|Drama|Film-Noir,,1996
2009,Soylent Green,Sci-Fi|Thriller,,1973
2010,Metropolis,Sci-Fi,,1926
2011,Back to the Future Part II,Comedy|Sci-Fi,,1989
2012,Back to the Future Part III,Comedy|Sci-Fi|Western,,1990
2013,The poseidon adventure,Action|Adventure,,1972
2014,Freaky Friday,Children's|Comedy,,1977
2015,The absent minded professor,Children's|Comedy|Fantasy,,1961
2016,The apple dumpling gang rides again,Children's|Comedy|Western,,1979
2017,Babes in Toyland,Children's|Fantasy|Musical,,1961
2018,Bambi,Animation|Children's,,1942
2019,Seven Samurai,Action|Drama,,1954
2020,Dangerous Liaisons,Drama|Romance,,1988
2021,Dune,Fantasy|Sci-Fi,,1984
2022,The last temptation of christ,Drama,,1988
2023,The godfather: part iii,Action|Crime|Drama,,1990
2024,The rapture,Drama|Mystery,,1991
2025,Lolita,Drama|Romance,,1997
2026,Disturbing Behavior,Horror|Thriller,,1998
2027,Mafia!,Comedy|Crime,,1998
2028,Saving Private Ryan,Action|Drama|War,,1998
2029,Billy's Hollywood Screen Kiss,Comedy|Romance,,1997
2030,East Palace West Palace,Drama,Dong gong xi gong,1997
2031,"$1,000,000 Duck",Children's|Comedy,,1971
2032,The barefoot executive,Children's|Comedy,,1971
2033,The black cauldron,Animation|Children's,,1985
2034,The black hole,Sci-Fi,,1979
2035,Blackbeard's Ghost,Children's|Comedy,,1968
2036,Blank Check,Children's|Comedy,,1994
2037,Candleshoe,Adventure|Children's|Comedy,,1977
2038,The cat from outer space,Children's|Comedy|Sci-Fi,,1978
2039,Cheetah,Adventure|Children's,,1989
2040,The computer wore tennis shoes,Children's|Comedy,,1970
2041,Condorman,Action|Adventure|Children's|Comedy,,1981
2042,D2: The Mighty Ducks,Children's|Comedy,,1994
2043,Darby O'Gill and the Little People,Adventure|Children's|Fantasy,,1959
2044,The devil and max devlin,Comedy,,1981
2045,A far off place,Adventure|Children's|Drama|Romance,,1993
2046,Flight of the Navigator,Adventure|Children's|Sci-Fi,,1986
2047,The gnome-mobile,Children's,,1967
2048,The great mouse detective,Animation|Children's,,1986
2049,The happiest millionaire,Comedy|Musical,,1967
2050,Herbie Goes Bananas,Adventure|Children's|Comedy,,1980
2051,Herbie Goes to Monte Carlo,Adventure|Children's|Comedy,,1977
2052,Hocus Pocus,Children's|Comedy,,1993
2053,HoneyI Blew Up the Kid,Children's|Comedy|Sci-Fi,,1992
2054,HoneyI Shrunk the Kids,Adventure|Children's|Comedy|Fantasy|Sci-Fi,,1989
2055,Hot Lead and Cold Feet,Comedy|Western,,1978
2056,In Search of the Castaways,Adventure|Children's,,1962
2057,The incredible journey,Adventure|Children's,,1963
2058,The negotiator,Action|Thriller,,1998
2059,The parent trap,Children's|Drama,,1998
2060,BASEketball,Comedy,,1998
2061,Full Tilt Boogie,Documentary,,1997
2062,The governess,Drama|Romance,,1998
2063,Seventh Heaven,Drama|Romance,Le Septième ciel,1997
2064,Roger & Me,Comedy|Documentary,,1989
2065,The purple rose of cairo,Comedy|Drama|Romance,,1985
2066,Out of the Past,Film-Noir,,1947
2067,Doctor Zhivago,Drama|Romance|War,,1965
2068,Fanny and Alexander,Drama,,1982
2069,The trip to bountiful,Drama,,1985
2070,Tender Mercies,Drama,,1983
2071,And the Band Played On,Drama,,1993
2072,The 'burbs,Comedy,,1989
2073,Fandango,Comedy,,1985
2074,The night porter,Drama,Il Portiere di notte,1974
2075,Mephisto,Drama|War,,1981
2076,Blue Velvet,Drama|Mystery,,1986
2077,The journey of natty gann,Adventure|Children's,,1985
2078,The jungle book,Animation|Children's|Comedy|Musical,,1967
2079,Kidnapped,Children's|Drama,,1960
2080,Lady and the Tramp,Animation|Children's|Comedy|Musical|Romance,,1955
2081,The little mermaid,Animation|Children's|Comedy|Musical|Romance,,1989
2082,The mighty ducks,Children's|Comedy,,1992
2083,The muppet christmas carol,Children's|Musical,,1992
2084,Newsies,Children's|Musical,,1992
2085,101 Dalmatians,Animation|Children's,,1961
2086,One Magic Christmas,Drama|Fantasy,,1985
2087,Peter Pan,Animation|Children's|Fantasy|Musical,,1953
2088,Popeye,Adventure|Comedy|Musical,,1980
2089,The rescuers down under,Animation|Children's,,1990
2090,The rescuers,Animation|Children's,,1977
2091,Return from Witch Mountain,Children's|Sci-Fi,,1978
2092,The return of jafar,Animation|Children's|Musical,,1993
2093,Return to Oz,Adventure|Children's|Fantasy|Sci-Fi,,1985
2094,The rocketeer,Action|Adventure|Sci-Fi,,1991
2095,The shaggy d.a.,Children's|Comedy,,1976
2096,Sleeping Beauty,Animation|Children's|Musical,,1959
2097,Something Wicked This Way Comes,Children's|Horror,,1983
2098,Son of Flubber,Children's|Comedy,,1963
2099,Song of the South,Adventure|Animation|Children's|Musical,,1946
2100,Splash,Comedy|Fantasy|Romance,,1984
2101,Squanto: A Warrior's Tale,Adventure|Drama,,1994
2102,Steamboat Willie,Animation|Children's|Comedy|Musical,,1940
2103,Tall Tale,Adventure|Children's,,1994
2104,Tex,Drama,,1982
2105,Tron,Action|Adventure|Fantasy|Sci-Fi,,1982
2106,Swing Kids,Drama|War,,1993
2107,Halloween: H20,Horror|Thriller,,1998
2108,L.A. Story,Comedy|Romance,,1991
2109,The jerk,Comedy,,1979
2110,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,,1982
2111,The man with two brains,Comedy,,1983
2112,Grand Canyon,Crime|Drama,,1991
2113,Graveyard Shift,Horror|Thriller,,1990
2114,The outsiders,Drama,,1983
2115,Indiana Jones and the Temple of Doom,Action|Adventure,,1984
2116,The lord of the rings,Adventure|Animation|Children's|Sci-Fi,,1978
2117,Nineteen Eighty-Four,Drama|Sci-Fi,,1984
2118,The dead zone,Horror|Thriller,,1983
2119,Maximum Overdrive,Horror,,1986
2120,Needful Things,Drama|Horror,,1993
2121,Cujo,Horror|Thriller,,1983
2122,Children of the Corn,Horror|Thriller,,1984
2123,All Dogs Go to Heaven,Animation|Children's,,1989
2124,The addams family,Comedy,,1991
2125,Ever After: A Cinderella Story,Drama|Romance,,1998
2126,Snake Eyes,Action|Crime|Mystery|Thriller,,1998
2127,First LoveLast Rites,Drama|Romance,,1997
2128,Safe Men,Comedy,,1998
2129,The saltmen of tibet,Documentary,,1997
2130,Atlantic City,Crime|Drama|Romance,,1980
2131,Autumn Sonata,Drama,Höstsonaten,1978
2132,Who's Afraid of Virginia Woolf?,Drama,,1966
2133,Adventures in Babysitting,Adventure|Comedy,,1987
2134,Weird Science,Comedy,,1985
2135,Doctor Dolittle,Adventure|Musical,,1967
2136,The nutty professor,Comedy,,1963
2137,Charlotte's Web,Animation|Children's,,1973
2138,Watership Down,Animation|Children's|Drama|Fantasy,,1978
2139,The secret of nimh,Animation|Children's,,1982
2140,The dark crystal,Children's|Fantasy|Sci-Fi,,1982
2141,An american tail,Animation|Children's|Comedy,,1986
2142,An american tail: fievel goes west,Animation|Children's|Comedy,,1991
2143,Legend,Adventure|Fantasy|Romance,,1985
2144,Sixteen Candles,Comedy,,1984
2145,Pretty in Pink,Comedy|Drama|Romance,,1986
2146,St. Elmo's Fire,Drama|Romance,,1985
2147,The clan of the cave bear,Drama,,1986
2148,House,Comedy|Horror,,1986
2149,House II: The Second Story,Comedy|Horror,,1987
2150,The gods must be crazy,Comedy,,1980
2151,The gods must be crazy ii,Comedy,,1989
2152,Air Bud: Golden Receiver,Children's|Comedy,,1998
2153,The avengers,Action|Adventure,,1998
2154,How Stella Got Her Groove Back,Drama|Romance,,1998
2155,The slums of beverly hills,Comedy,,1998
2156,The best man,Comedy|Drama,Il Testimone dello sposo,1997
2157,The chambermaid on the titanic,Romance,,1998
2158,Henry: Portrait of a Serial KillerPart 2,Crime|Horror,,1996
2159,Henry: Portrait of a Serial Killer,Crime|Horror,,1990
2160,Rosemary's Baby,Horror|Thriller,,1968
2161,The neverending story,Adventure|Children's|Fantasy,,1984
2162,The neverending story ii: the next chapter,Adventure|Children's|Fantasy,,1990
2163,Attack of the Killer Tomatoes!,Comedy|Horror,,1980
2164,Surf Nazis Must Die,Drama,,1987
2165,Your Friends and Neighbors,Drama,,1998
2166,Return to Paradise,Drama|Romance,,1998
2167,Blade,Action|Adventure|Horror,,1998
2168,Dance with Me,Drama|Romance,,1998
2169,Dead Man on Campus,Comedy,,1998
2170,Wrongfully Accused,Action|Comedy,,1998
2171,Next StopWonderland,Comedy|Drama|Romance,,1998
2172,Strike!,Comedy, All I Wanna DoThe Hairy Bird,1998
2173,The navigator: a mediaeval odyssey,Adventure|Fantasy|Sci-Fi,,1988
2174,Beetlejuice,Comedy|Fantasy,,1988
2175,Déjà Vu,Drama|Romance,,1997
2176,Rope,Thriller,,1948
2177,Family Plot,Comedy|Thriller,,1976
2178,Frenzy,Thriller,,1972
2179,Topaz,Thriller,,1969
2180,Torn Curtain,Thriller,,1966
2181,Marnie,Thriller,,1964
2182,The wrong man,Drama|Film-Noir|Thriller,,1956
2183,The man who knew too much,Thriller,,1956
2184,The trouble with harry,Mystery|Thriller,,1955
2185,I Confess,Thriller,,1953
2186,Strangers on a Train,Film-Noir|Thriller,,1951
2187,Stage Fright,Mystery|Thriller,,1950
2188,54,Drama,,1998
2189,I Married A Strange Person,Animation,,1997
2190,Why Do Fools Fall In Love?,Drama,,1998
2191,A merry war,Comedy,,1997
2192,See the Sea,Drama,Regarde la mer,1997
2193,Willow,Action|Adventure|Fantasy,,1988
2194,The untouchables,Action|Crime|Drama,,1987
2195,Dirty Work,Comedy,,1998
2196,Knock Off,Action,,1998
2197,Firelight,Drama,,1997
2198,Modulations,Documentary,,1998
2199,Phoenix,Crime|Drama,,1998
2200,Under Capricorn,Drama,,1949
2201,The paradine case,Drama,,1947
2202,Lifeboat,Drama|Thriller|War,,1944
2203,Shadow of a Doubt,Film-Noir|Thriller,,1943
2204,Saboteur,Thriller,,1942
2205,Mr. & Mrs. Smith,Comedy,,1941
2206,Suspicion,Mystery|Thriller,,1941
2207,Jamaica Inn,Drama,,1939
2208,The lady vanishes,Comedy|Mystery|Romance|Thriller,,1938
2209,Young and Innocent,Crime|Thriller,,1937
2210,Sabotage,Thriller,,1936
2211,Secret Agent,Thriller,,1936
2212,The man who knew too much,Thriller,,1934
2213,Waltzes from Vienna,Comedy|Musical,,1933
2214,Number Seventeen,Thriller,,1932
2215,Rich and Strange,Comedy|Romance,,1932
2216,The skin game,Drama,,1931
2217,Elstree Calling,Comedy|Musical,,1930
2218,Juno and Paycock,Drama,,1930
2219,Murder!,Mystery|Thriller,,1930
2220,The manxman,Drama,,1929
2221,Blackmail,Thriller,,1929
2222,Champagne,Comedy,,1928
2223,The farmer's wife,Comedy,,1928
2224,Downhill,Drama,,1927
2225,Easy Virtue,Drama,,1927
2226,The ring,Drama,,1927
2227,The lodger,Thriller,,1926
2228,The mountain eagle,Drama,,1926
2229,The pleasure garden,Drama,,1925
2230,Always Tell Your Wife,Comedy,,1923
2231,Rounders,Crime|Drama,,1998
2232,Cube,Sci-Fi|Thriller,,1997
2233,Digging to China,Drama,,1998
2234,Let's Talk About Sex,Drama,,1998
2235,One Man's Hero,Drama|War,,1999
2236,Simon Birch,Drama,,1998
2237,Without Limits,Drama,,1998
2238,Seven Beauties,Comedy|Drama,Pasqualino Settebellezze,1976
2239,Swept Away,Comedy|Drama,Travolti da un insolito destino nell'azzurro mare d'Agosto,1975
2240,My Bodyguard,Drama,,1980
2241,Class,Comedy,,1983
2242,GrandviewU.S.A.,Drama,,1984
2243,Broadcast News,Comedy|Drama|Romance,,1987
2244,The allnighter,Comedy|Romance,,1987
2245,Working Girl,Comedy|Drama,,1988
2246,Stars and Bars,Comedy,,1988
2247,Married to the Mob,Comedy,,1988
2248,Say Anything...,Comedy|Drama|Romance,,1989
2249,My Blue Heaven,Comedy,,1990
2250,Men Don't Leave,Drama,,1990
2251,The cabinet of dr. ramirez,Comedy,,1991
2252,Hero,Comedy|Drama,,1992
2253,Toys,Action|Comedy|Fantasy,,1992
2254,Choices,Drama,,1981
2255,Young Doctors in Love,Comedy,,1982
2256,Parasite,Horror|Sci-Fi,,1982
2257,No Small Affair,Comedy|Romance,,1984
2258,I master ninja,Action,,1984
2259,Blame It on Rio,Comedy|Romance,,1984
2260,Wisdom,Action|Crime,,1986
2261,One Crazy Summer,Comedy,,1986
2262,About Last Night...,Comedy|Drama|Romance,,1986
2263,The seventh sign,Thriller,,1988
2264,We're No Angels,Drama,,1989
2265,Nothing But Trouble,Adventure|Comedy,,1991
2266,The butcher's wife,Comedy|Romance,,1991
2267,Mortal Thoughts,Mystery|Thriller,,1991
2268,A few good men,Crime|Drama,,1992
2269,Indecent Proposal,Drama,,1993
2270,A century of cinema,Documentary,,1994
2271,Permanent Midnight,Drama,,1998
2272,One True Thing,Drama,,1998
2273,Rush Hour,Action|Thriller,,1998
2274,Lilian's Story,Drama,,1995
2275,Six-String Samurai,Action|Adventure|Sci-Fi,,1998
2276,A soldier's daughter never cries,Drama,,1998
2277,Somewhere in the City,Drama,,1997
2278,Ronin,Action|Crime|Thriller,,1998
2279,Urban Legend,Horror|Thriller,,1998
2280,Clay Pigeons,Crime,,1998
2281,Monument Ave.,Crime,,1998
2282,Pecker,Comedy|Drama,,1998
2283,The sheltering sky,Drama,,1990
2284,Bandit Queen,Drama,,1994
2285,If....,Drama,,1968
2286,The fiendish plot of dr. fu manchu,Comedy,,1980
2287,Them!,Sci-Fi|Thriller|War,,1954
2288,The thing,Action|Horror|Sci-Fi|Thriller,,1982
2289,The player,Comedy|Drama,,1992
2290,Stardust Memories,Comedy|Drama,,1980
2291,Edward Scissorhands,Drama|Romance,,1990
2292,Overnight Delivery,Romance,,1996
2293,Shadrach,Drama,,1998
2294,Antz,Animation|Children's,,1998
2295,The impostors,Comedy,,1998
2296,A night at the roxbury,Comedy,,1998
2297,What Dreams May Come,Drama|Romance,,1998
2298,Strangeland,Thriller,,1998
2299,The battle of the sexes,Comedy,,1959
2300,The producers,Comedy|Musical,,1968
2301,I history of the world: part,Comedy,,1981
2302,My Cousin Vinny,Comedy,,1992
2303,Nashville,Drama|Musical,,1975
2304,Love Is the Devil,Drama,,1998
2305,Slam,Drama,,1998
2306,Holy Man,Comedy,,1998
2307,One Tough Cop,Action|Drama,,1998
2308,Detroit 9000,Action|Crime,,1973
2309,The inheritors,Drama,Die Siebtelbauern,1998
2310,The mighty,Drama,,1998
2311,2010,Mystery|Sci-Fi,,1984
2312,Children of a Lesser God,Drama,,1986
2313,The elephant man,Drama,,1980
2314,Beloved,Drama,,1998
2315,Bride of Chucky,Horror|Thriller,,1998
2316,Practical Magic,Drama|Romance,,1998
2317,The alarmist,Comedy,,1997
2318,Happiness,Comedy,,1998
2319,Reach the Rock,Comedy,,1997
2320,Apt Pupil,Drama|Thriller,,1998
2321,Pleasantville,Comedy,,1998
2322,Soldier,Action|Adventure|Sci-Fi|Thriller|War,,1998
2323,The cruise,Documentary,,1998
2324,Life Is Beautiful,Comedy|Drama,La Vita è bella,1997
2325,Orgazmo,Comedy,,1997
2326,Shattered Image,Drama|Thriller,,1998
2327,Tales from the Darkside: The Movie,Horror,,1990
2328,Vampires,Horror,,1998
2329,American History X,Drama,,1998
2330,Hands on a Hard Body,Documentary,,1996
2331,Living Out Loud,Comedy|Romance,,1998
2332,Belly,Crime|Drama,,1998
2333,Gods and Monsters,Drama,,1998
2334,The siege,Action|Thriller,,1998
2335,The waterboy,Comedy,,1998
2336,Elizabeth,Drama,,1998
2337,Velvet Goldmine,Drama,,1998
2338,I Still Know What You Did Last Summer,Horror|Mystery|Thriller,,1998
2339,I'll Be Home For Christmas,Comedy|Romance,,1998
2340,Meet Joe Black,Romance,,1998
2341,Dancing at Lughnasa,Drama,,1998
2342,Hard Core Logo,Comedy,,1996
2343,The naked man,Drama,,1998
2344,Runaway Train,Action|Adventure|Drama|Thriller,,1985
2345,Desert Bloom,Drama,,1986
2346,The stepford wives,Sci-Fi|Thriller,,1975
2347,The pope of greenwich village,Action,,1984
2348,Sid and Nancy,Drama,,1986
2349,Mona Lisa,Comedy|Thriller,,1986
2350,Heart Condition,Comedy,,1990
2351,Nights of Cabiria,Drama,Le Notti di Cabiria,1957
2352,The big chill,Comedy|Drama,,1983
2353,Enemy of the State,Action|Thriller,,1998
2354,The rugrats movie,Animation|Children's|Comedy,,1998
2355,A bug's life,Animation|Children's|Comedy,,1998
2356,Celebrity,Comedy,,1998
2357,Central Station,Drama,Central do Brasil,1998
2358,Savior,Drama,,1998
2359,Waking Ned Devine,Comedy,,1998
2360,The celebration,Drama,Festen,1998
2361,Pink Flamingos,Comedy,,1972
2362,Glen or Glenda,Drama,,1953
2363,Godzilla,Action|Sci-Fi,Gojira,1954
2364,Godzilla,Action|Sci-Fi,Gojira,1984
2365,King Kong vs. Godzilla,Action|Sci-Fi,Kingukongu tai Gojira,1962
2366,King Kong,Action|Adventure|Horror,,1933
2367,King Kong,Action|Adventure|Horror,,1976
2368,King Kong Lives,Action|Adventure|Horror,,1986
2369,Desperately Seeking Susan,Comedy|Romance,,1985
2370,The emerald forest,Action|Adventure|Drama,,1985
2371,Fletch,Comedy,,1985
2372,Fletch Lives,Comedy,,1989
2373,Red Sonja,Action|Adventure,,1985
2374,Gung Ho,Comedy|Drama,,1986
2375,The money pit,Comedy,,1986
2376,A view to a kill,Action,,1985
2377,Lifeforce,Horror|Sci-Fi,,1985
2378,Police Academy,Comedy,,1984
2379,Police Academy 2: Their First Assignment,Comedy,,1985
2380,Police Academy 3: Back in Training,Comedy,,1986
2381,Police Academy 4: Citizens on Patrol,Comedy,,1987
2382,Police Academy 5: Assignment: Miami Beach,Comedy,,1988
2383,Police Academy 6: City Under Siege,Comedy,,1989
2384,Babe: Pig in the City,Children's|Comedy,,1998
2385,Home Fries,Comedy|Romance,,1998
2386,Jerry Springer: Ringmaster,Drama,,1998
2387,Very Bad Things,Comedy|Crime,,1998
2388,Steam: The Turkish Bath,Drama|Romance,Hamam,1997
2389,Psycho,Crime|Horror|Thriller,,1998
2390,Little Voice,Comedy,,1998
2391,A simple plan,Crime|Thriller,,1998
2392,Jack Frost,Comedy|Drama,,1998
2393,Star Trek: Insurrection,Action|Sci-Fi,,1998
2394,The prince of egypt,Animation|Musical,,1998
2395,Rushmore,Comedy,,1998
2396,Shakespeare in Love,Comedy|Romance,,1998
2397,Mass Appeal,Drama,,1984
2398,Miracle on 34th Street,Drama,,1947
2399,Santa Claus: The Movie,Adventure|Children's|Fantasy,,1985
2400,Prancer,Children's|Drama,,1989
2401,Pale Rider,Western,,1985
2402,Rambo: First Blood Part II,Action|War,,1985
2403,First Blood,Action,,1982
2404,Rambo III,Action|War,,1988
2405,The jewel of the nile,Action|Adventure|Comedy|Romance,,1985
2406,Romancing the Stone,Action|Adventure|Comedy|Romance,,1984
2407,Cocoon,Comedy|Sci-Fi,,1985
2408,Cocoon: The Return,Comedy|Sci-Fi,,1988
2409,Rocky II,Action|Drama,,1979
2410,Rocky III,Action|Drama,,1982
2411,Rocky IV,Action|Drama,,1985
2412,Rocky V,Action|Drama,,1990
2413,Clue,Comedy|Mystery,,1985
2414,Young Sherlock Holmes,Action|Adventure|Mystery,,1985
2415,Violets Are Blue...,Drama|Romance,,1986
2416,Back to School,Comedy,,1986
2417,Heartburn,Comedy|Drama,,1986
2418,Nothing in Common,Comedy,,1986
2419,Extremities,Drama|Thriller,,1986
2420,The karate kid,Drama,,1984
2421,The karate kidpart ii,Action|Adventure|Drama,,1986
2422,The karate kid iii,Action|Adventure|Drama,,1989
2423,Christmas Vacation,Comedy,,1989
2424,You've Got Mail,Comedy|Romance,,1998
2425,The general,Crime,,1998
2426,The theory of flight,Comedy|Drama|Romance,,1998
2427,The thin red line,Action|Drama|War,,1998
2428,The faculty,Horror|Sci-Fi,,1998
2429,Mighty Joe Young,Adventure|Children's|Drama,,1998
2430,Mighty Joe Young,Adventure|Children's|Drama,,1949
2431,Patch Adams,Comedy|Drama,,1998
2432,Stepmom,Drama,,1998
2433,A civil action,Drama,,1998
2434,Down in the Delta,Drama,,1998
2435,Hurlyburly,Drama,,1998
2436,Tea with Mussolini,Comedy,,1999
2437,Wilde,Drama,,1997
2438,Outside Ozona,Drama|Thriller,,1998
2439,Affliction,Drama,,1997
2440,Another Day in Paradise,Drama,,1998
2441,The hi-lo country,Drama|Western,,1998
2442,Hilary and Jackie,Drama,,1998
2443,Playing by Heart,Drama|Romance,,1998
2444,24 7: Twenty Four Seven,Comedy|Drama,,1997
2445,At First Sight,Drama,,1999
2446,In Dreams,Thriller,,1999
2447,Varsity Blues,Comedy|Drama,,1999
2448,Virus,Horror|Sci-Fi,,1999
2449,The garbage pail kids movie,Adventure|Children's,,1987
2450,Howard the Duck,Adventure|Children's|Sci-Fi,,1986
2451,The gate,Horror,,1987
2452,The gate ii: trespassers,Horror,,1990
2453,The boy who could fly,Drama|Fantasy,,1986
2454,The fly,Horror|Sci-Fi,,1958
2455,The fly,Horror|Sci-Fi,,1986
2456,The fly ii,Horror|Sci-Fi,,1989
2457,Running Scared,Action|Comedy,,1986
2458,Armed and Dangerous,Comedy|Crime,,1986
2459,The texas chainsaw massacre,Horror,,1974
2460,The texas chainsaw massacre 2,Horror,,1986
2461,Leatherface: Texas Chainsaw Massacre III,Horror,,1990
2462,The return of the texas chainsaw massacre,Horror,,1994
2463,Ruthless People,Comedy,,1986
2464,Trick or Treat,Horror,,1986
2465,Deadly Friend,Horror,,1986
2466,Belizaire the Cajun,Drama,,1986
2467,The name of the rose,Mystery,,1986
2468,Jumpin' Jack Flash,Action|Comedy|Romance|Thriller,,1986
2469,Peggy Sue Got Married,Comedy|Romance,,1986
2470,Crocodile Dundee,Adventure|Comedy,,1986
2471,Crocodile Dundee II,Adventure|Comedy,,1988
2472,Tough Guys,Comedy,,1986
2473,Soul Man,Comedy,,1986
2474,The color of money,Drama,,1986
2475,52 Pick-Up,Action|Mystery|Thriller,,1986
2476,Heartbreak Ridge,Action|War,,1986
2477,Firewalker,Adventure,,1986
2478,Three Amigos!,Comedy|Western,,1986
2479,Gloria,Drama|Thriller,,1999
2480,Dry Cleaning,Drama,Nettoyage à sec,1997
2481,My Name Is Joe,Drama|Romance,,1998
2482,Still Crazy,Comedy|Romance,,1998
2483,The day of the beast,Comedy|Horror|Thriller,El Día de la bestia,1995
2484,Tinseltown,Comedy,,1998
2485,She's All That,Comedy|Romance,,1999
2486,24-hour Woman,Drama,,1998
2487,BloodGutsBullets and Octane,Action|Comedy,,1998
2488,Peeping Tom,Drama|Horror|Thriller,,1960
2489,Spanish Fly,Drama,,1998
2490,Payback,Action|Thriller,,1999
2491,Simply Irresistible,Comedy|Romance,,1999
2492,20 Dates,Comedy,,1998
2493,The harmonists,Drama,,1997
2494,The last days,Documentary,,1998
2495,The fantastic planet,Animation|Sci-Fi,La Planète sauvage,1973
2496,Blast from the Past,Comedy|Romance,,1999
2497,Message in a Bottle,Romance,,1999
2498,My Favorite Martian,Comedy|Sci-Fi,,1999
2499,God Said 'Ha!',Comedy,,1998
2500,Jawbreaker,Comedy,,1999
2501,October Sky,Drama,,1999
2502,Office Space,Comedy|Romance,,1999
2503,The apple,Drama,Sib,1998
2504,200 Cigarettes,Comedy|Drama,,1999
2505,8MM,Thriller,,1999
2506,The other sister,Comedy|Drama|Romance,,1999
2507,Breakfast of Champions,Comedy,,1999
2508,The breaks,Drama,,1999
2509,Eight Days a Week,Comedy,,1997
2510,Just the Ticket,Comedy|Romance,,1999
2511,The long goodbye,Crime,,1973
2512,The ballad of narayama,Drama,Narayama Bushiko,1982
2513,Pet Sematary,Horror,,1989
2514,Pet Sematary II,Horror,,1992
2515,Children of the Corn II: The Final Sacrifice,Horror,,1993
2516,Children of the Corn III,Horror,,1994
2517,Christine,Horror,,1983
2518,Night Shift,Comedy,,1982
2519,House on Haunted Hill,Horror,,1958
2520,Airport,Drama,,1970
2521,Airport 1975,Drama,,1974
2522,Airport '77,Drama,,1977
2523,Rollercoaster,Drama|Thriller,,1977
2524,The towering inferno,Action|Drama,,1974
2525,Alligator,Action|Horror|Sci-Fi,,1980
2526,Meteor,Sci-Fi,,1979
